movieId,tag,rating,genres,release_year,title_movie,imdb,tmdb
4558,twins,2.4642857142857144,Comedy,1988,Twins ,"
                    A physically perfect but innocent man goes in search of his long-lost twin brother, who is short, a womanizer, and small-time crook.
            ","
Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks.
"
4571,time travel,3.7,Adventure|Comedy|Sci-Fi,1989,Bill & Ted's Excellent Adventure ,"
                    Two seemingly dumb teens set off on a quest to prepare the ultimate historical presentation with the help of a time machine.
            ","
Bill and Ted are high school buddies starting a band. They are also about to fail their history class—which means Ted would be sent to military school—but receive help from Rufus, a traveller from a future where their band is the foundation for a perfect society. With the use of Rufus' time machine, Bill and Ted travel to various points in history, returning with important figures to help them complete their final history presentation.
"
4600,doctors,3.25,Comedy|Drama,1989,Gross Anatomy ,"
                    A smart first-year med student takes nothing seriously, except the pursuit of his Gross Anatomy (human dissection) lab partner. It's up to her and their teacher to find a way to convince ...
                    See full summary »
            ","
Joe Slovak is a brilliant first-year med student whose casual, nonconforming approach to life gets tested when he enrolls in Gross Anatomy, the toughest course in med school.
"
4612,reciprocal spectator,4.5,Drama,1989,Jesus of Montreal ,"
                    A group of actors put on an unorthodox, but acclaimed Passion Play which incites the opposition of the Catholic Church while the actors' lives themselves begin to mirror the Passion itself.
            ","
A group of actors putting on an interpretive Passion Play in Montreal begin to experience a meshing of their characters and their private lives as the production takes form against the growing opposition of the Catholic church.
"
4621,babies,2.388888888888889,Comedy|Romance,1989,Look Who's Talking ,"
                    After a single, career-minded woman is left on her own to give birth to the child of a married man, she finds a new romantic chance in a cab driver. Meanwhile, the point-of-view of the newborn boy is narrated through voice-over.
            ","
Mollie is a single working mother who's out to find the perfect father for her child. Her baby, Mikey, prefers James, a cab driver turned babysitter who has what it takes to make them both happy. But Mollie won't even consider James. It's going to take all the tricks a baby can think of to bring them together before it's too late
"
4623,baseball,3.575,Comedy,1989,Major League ,"
                    The new owner of the Cleveland Indians puts together a purposely horrible team so they'll lose and she can move the team. But when the plot is uncovered, they start winning just to spite her.
            ","
When Rachel Phelps inherits the Cleveland Indians from her deceased husband, she's determined to move the team to a warmer climate—but only a losing season will make that possible, which should be easy given the misfits she's hired. Rachel is sure her dream will come true, but she underestimates their will to succeed.
"
4638,dinosaurs,2.8472222222222223,Action|Adventure|Sci-Fi|Thriller,2001,Jurassic Park III ,"
                    A decidedly odd couple with ulterior motives convince Dr. Grant to go to Isla Sorna for a holiday, but their unexpected landing startles the island's new inhabitants.
            ","
In need of funds for research, Dr. Alan Grant accepts a large sum of money to accompany Paul and Amanda Kirby on an aerial tour of the infamous Isla Sorna. It isn't long before all hell breaks loose and the stranded wayfarers must fight for survival as a host of new -- and even more deadly -- dinosaurs try to make snacks of them.
"
4639,Hollywood|movie business,2.5833333333333335,Comedy|Romance,2001,America's Sweethearts ,"
                    A movie publicist deals with the messy public split of his movie's co-stars while keeping reporters at bay while a reclusive director holds the film's print hostage.
            ","
In the midst of a nasty public breakup of married movie stars, a studio publicist scrambles to put a cap on the escalating situation as the couple's latest film has found it's only print kidnapped by the director.
"
4641,adolescence,3.5,Comedy|Drama,2001,Ghost World ,"
                    With only the plan of moving in together after high school, two unusually devious friends seek direction in life. As a mere gag, they respond to a man's newspaper ad for a date, only to find it will greatly complicate their lives.
            ","
Two quirky, cynical teenaged girls try to figure out what to do with their lives after high school graduation. After they play a prank on an eccentric, middle aged record collector, one of them befriends him, which causes a rift in the girls' friendship.
"
4677,dogs,3.0384615384615383,Comedy|Crime,1989,Turner & Hooch ,"
                    A detective must adopt a rambunctious dog in order to help him find a killer.
            ","
Scott Turner has 3 days left in the local police department before he moves to a bigger city to get some 'real' cases—not just misdemeanors. When Amos Reed is murdered, Scott sets himself on the case, but the closest thing to a witness to the murder is Reed's dog, Hooch, which Scott has to take care of—to avoid Hooch being 'put to sleep'.
"
4678,television,3.4444444444444446,Comedy,1989,UHF ,"
                    An unemployed visionary becomes the manager of a local public station. The station becomes a success, with all sorts of hilarious sight gags and wacky humor.
            ","
The eccentric new manager of a UHF television channel tries to save the station from financial ruin with an odd array of programming.
"
